,x,y,label
24368,0.103108644,-6.527239,Male
23115,1.7547526,4.535108,Female
15462,-4.1336155,6.9023204,Male
10585,1.3668938,-2.3275046,Male
20247,-5.0911946,5.4168696,Female
8515,-0.47991446,6.5223074,Female
1344,-6.549762,-2.5271688,Male
372,-9.694268,-0.28666335,Male
15806,-7.485128,8.884521,Male
909,-5.904491,-2.9413762,Male
14915,-2.1721346,5.0003834,Male
20359,3.6353042,0.01138551,Female
16880,7.738845,-0.8594488,Male
22751,-2.4640417,-10.8357525,Female
21361,0.3415078,4.8348327,Male
17690,-5.686863,-1.0280267,Male
16210,-2.9071164,0.34402078,Male
11662,5.086914,-3.131447,Male
18707,-0.62258345,1.1616818,Female
11415,6.005076,-3.2042472,Male
1244,-7.9863205,-0.5962549,Male
1195,-8.410311,-2.4737358,Male
2990,-4.976674,-0.19697872,Male
17807,-5.468459,5.9443154,Male
15704,-0.115618035,4.626528,Male
19537,5.0451746,5.5526814,Female
256,-2.773196,-9.6222725,Male
16365,-7.1750803,5.0423217,Male
8205,-6.792435,3.5885906,Female
27216,2.2545586,3.684109,Female
14769,-5.543055,-3.0495956,Male
22039,-1.8553724,4.163367,Male
23057,3.882948,7.3962407,Female
26959,3.97435,7.936598,Female
26332,-3.6584146,-10.189984,Female
17616,-7.8647223,0.7131362,Male
20408,-1.6218963,0.08214816,Female
4784,4.521218,2.1338446,Male
13663,-7.2675343,-2.1067395,Male
7522,-2.7353182,-11.522555,Female
9304,2.4509425,1.0567966,Male
15870,-6.7644906,1.2487445,Male
25353,4.921332,-2.1054394,Male
21581,0.8241316,9.974345,Male
5912,-5.3664355,1.2306299,Male
26001,-4.1831946,-7.613918,Female
13886,-7.4662223,7.0917172,Male
25303,2.6571372,-0.7436077,Male
20317,-2.5617268,4.154953,Female
16330,-1.9129707,-10.435822,Male
19819,-3.0235064,0.6114841,Female
21239,0.294376,2.658563,Male
1379,10.409552,3.629789,Male
7689,-2.198194,7.9871387,Female
3688,0.32722932,10.959878,Female
19284,4.2412047,8.488722,Female
27379,-4.0162144,0.23732714,Female
15659,6.996025,6.361586,Male
3790,0.2718912,-6.3280883,Female
8812,0.64985585,6.3657603,Female
16182,-0.9105271,1.1974063,Male
652,-8.608241,-3.3840256,Male
27744,-7.42913,3.6068928,Female
11665,4.4246674,-2.6779022,Male
23862,-0.29837847,0.9403199,Female
5328,-4.137524,7.6172366,Male
7219,-2.7780972,-8.090589,Female
25787,-5.243878,2.2783024,Female
11162,0.50099415,-2.1183228,Male
12,-6.6356435,-0.54089826,Male
6152,-8.486184,-2.881874,Female
11663,-6.6767335,3.8719754,Male
2810,-5.6528325,-5.2347946,Male
2689,-3.3972383,-9.109681,Male
11161,5.4361973,-1.6544224,Male
13478,6.93056,-1.8153659,Female
21327,0.4711152,5.3831325,Male
12616,8.590884,-0.010331517,Female
9858,-4.4843693,-2.3461516,Male
28226,0.3126292,4.21041,Female
12363,5.343525,1.8265966,Female
26183,-3.2563365,6.6100025,Female
22283,-3.3984542,-8.800955,Male
1506,-8.842707,0.8819825,Male
4366,-3.6290042,9.494131,Female
10588,-2.3673863,-11.523764,Male
14392,-5.7984486,-1.9202021,Male
2130,-3.0858378,10.945089,Male
1648,-3.2841341,-5.104213,Male
15928,-3.4561524,12.191493,Male
17114,-5.9174747,-3.155262,Male
6766,-7.7941203,-3.9170516,Female
22093,2.536623,6.3646417,Male
4144,-1.2144648,8.733965,Female
8201,-0.233687,6.7726207,Female
27257,-3.2199135,-4.5193043,Female
14830,-10.411091,-1.9396511,Male
9937,2.7056344,-4.325288,Male
13603,6.967418,0.060507853,Female
27034,-1.6448283,2.2077298,Female
12597,8.070264,-1.3718967,Female
22239,3.0054252,2.6678677,Male
14963,-4.2462115,-4.7492332,Male
28667,-1.5188823,1.3096929,Female
26970,7.790515,4.705089,Female
1543,-5.1681128,-6.79137,Male
12120,4.499013,-2.408638,Male
17540,1.5090581,-0.22208498,Male
28029,-8.412213,4.8885875,Female
23256,-3.220593,-10.184604,Female
14408,-6.98166,4.862089,Male
14893,-0.52729815,-1.6029202,Male
32,-8.439499,-5.492505,Male
7187,-5.903911,-5.5856013,Female
26148,1.537999,3.1392748,Female
23546,0.8582708,6.0604196,Female
25224,-4.196071,-3.0219483,Male
12213,8.917322,1.2293955,Female
22096,-8.472169,-1.9231554,Male
17994,-5.407777,-2.2219021,Male
17323,0.6521729,-5.285864,Male
21861,-1.3816929,-9.153187,Male
17325,0.15179798,-1.2383019,Male
8749,8.193757,2.6221662,Female
745,-9.749987,1.3951304,Male
4083,-3.25531,7.5335727,Female
2877,-3.5977657,10.404075,Male
21876,0.8948682,3.9075453,Male
9933,0.11190771,-8.32307,Male
23438,-8.192569,-4.495157,Female
2651,0.41370237,-0.71688235,Male
25136,-3.705256,-1.3250706,Male
25014,6.889226,-1.8822427,Male
18205,-4.868184,6.145402,Female
26832,-1.8579288,1.1849848,Female
26014,-1.5426157,-5.17835,Female
7146,-4.0482435,-4.5390763,Female
957,1.114696,-8.56126,Male
2110,0.3618491,3.3243098,Male
19351,-2.6773722,6.076467,Female
5108,1.5599405,6.5279074,Male
23301,-2.5565233,-11.369068,Female
7631,-1.3261644,6.4416018,Female
28163,-7.4251347,6.608191,Female
26173,-1.6070788,6.4779634,Female
27690,-1.6446221,2.901785,Female
24680,5.454198,-3.0052137,Male
25974,-5.937544,1.9767178,Female
13535,8.682514,-0.123943746,Female
10960,2.0690458,-4.459511,Male
21269,-4.343057,-5.97978,Male
8847,-0.98794824,8.056279,Female
12911,2.6206782,-5.0355334,Female
26075,-3.4108658,-10.055431,Female
24046,-5.721486,-0.44983694,Female
21140,5.304843,-0.31713828,Female
19301,2.2352588,6.8737283,Female
17853,-9.000166,3.1430655,Male
10391,-9.978913,2.5862935,Male
4640,4.992237,8.191289,Male
2399,-2.5627015,-0.48193267,Male
7310,-8.101648,-3.417412,Female
17276,1.0998459,-0.50343406,Male
25359,4.266266,-2.5282187,Male
12000,2.9714556,7.6845484,Male
14024,-7.271514,9.417343,Male
23913,3.5576732,-1.3039849,Female
9597,0.34702095,-0.27878317,Male
23883,-2.7174623,-1.0497605,Female
2625,-0.2332807,4.1062174,Male
22497,5.761138,7.6327643,Male
11340,6.0312285,-0.3858312,Male
3346,-1.763031,9.710391,Female
15835,-0.012966341,3.3484151,Male
20070,2.3245025,7.1022024,Female
8297,-3.3063655,6.7342267,Female
8959,-1.337517,6.9252334,Female
16460,-4.2490983,-0.5050494,Male
28607,-4.1961355,0.32454616,Female
6651,-4.274739,-0.7603991,Female
4947,2.0716372,3.7894368,Male
25355,6.2616544,-1.0243777,Male
10452,3.0050375,5.6042385,Male
16218,-3.9635422,5.823307,Male
9967,-3.4128225,-6.637058,Male
22701,-0.6124508,-7.8429203,Male
21894,2.9519787,0.4532235,Male
93,-8.139306,1.4862295,Male
17253,-4.943508,6.201542,Male
7171,-3.8261251,-8.791522,Female
6791,-6.0145044,-5.9722333,Female
9139,-3.4119732,-10.374009,Male
28695,-4.2950373,5.8186646,Female
18722,2.3492918,4.5684752,Female
19532,-9.127428,5.97748,Female
23751,5.0865383,4.9016647,Female
7844,-0.065936774,-5.1863275,Female
16331,-2.5534217,-11.428864,Male
20839,4.233597,4.7352705,Female
1885,-1.5223547,1.8290125,Male
25196,0.08298842,3.3693511,Male
12786,3.8945413,-3.8920245,Female
5773,-2.7110195,-4.5356283,Male
18842,-6.928362,6.8627753,Female
8190,-1.4391913,7.955327,Female
25333,4.181332,-0.19589391,Male
2,-7.4562836,-2.305636,Male
16091,-5.713512,7.156804,Male
2759,-5.3197746,0.20680737,Male
20828,0.47321558,6.1438713,Female
19957,-1.4637542,0.5337019,Female
12222,7.8421936,-0.035921797,Female
9425,-3.867399,9.072117,Male
26488,-4.475169,4.4442015,Female
7849,0.49670622,10.366922,Female
3175,-3.9940789,1.6688602,Female
22146,0.5540353,9.001949,Male
15669,3.2685838,1.0568956,Male
16304,-1.3262886,4.9217243,Male
2465,1.1703455,6.5814962,Male
24013,-10.162195,2.684043,Female
14274,-5.865376,-4.467255,Male
26313,1.1094931,3.5425048,Female
15612,-2.8906407,-8.652051,Male
20321,-0.0277734,-8.232576,Female
2511,-2.55521,-1.3322834,Male
15248,-0.7855814,-10.369958,Male
23077,-2.6499937,-11.647337,Female
19421,-4.765779,4.5331926,Female
3621,-0.15491977,0.9750827,Female
2317,-6.252628,3.5278585,Male
7086,-5.983453,1.2748307,Female
18569,2.0828338,7.4491553,Female
4477,-2.639807,8.894969,Female
10082,-6.1623054,7.0316324,Male
1155,-10.987372,-0.3719787,Male
2486,1.1622225,-7.0794063,Male
27069,5.12922,3.3047633,Female
24140,-4.0530705,2.8102288,Female
3227,-5.2239127,9.336756,Female
15015,1.6370963,-4.0288124,Male
13541,8.256825,0.025860537,Female
4392,1.2456625,2.775686,Female
21682,1.2519225,1.5226139,Male
18847,5.850692,3.5946484,Female
8872,-2.9882445,-10.098323,Female
24543,1.5777568,-2.1256943,Male
2191,-2.4178274,6.5420775,Male
9921,-1.313486,-6.7460675,Male
8001,6.4703403,5.1242247,Female
28396,-2.0067523,6.1681867,Female
6668,-6.9599457,-3.6575007,Female
13358,3.9527636,-3.9858165,Female
24910,-4.4779997,-6.412164,Male
8163,2.9499295,8.570838,Female
17064,6.060262,-2.8182147,Male
12818,8.808726,0.03479547,Female
5909,-5.0002656,1.5263253,Male
18997,2.0397427,1.0706465,Female
28498,-0.85907376,6.8964295,Female
22405,2.2574458,1.238887,Male
20297,-1.7979126,9.039164,Female
19897,7.166987,3.9896436,Female
7320,-3.8649561,-4.119794,Female
14142,-6.7468615,-2.7632291,Male
24653,1.3176807,-3.4905725,Male
5298,-4.272418,2.059153,Male
20739,4.467184,5.5652237,Female
27076,7.75987,-0.6453313,Female
4240,-5.747743,9.087684,Female
20684,-3.3749797,3.6716857,Female
13934,-6.489325,0.25351992,Male
16205,-2.179894,-0.59401226,Male
18876,-2.1869032,-8.96577,Female
7612,0.5071447,5.9435787,Female
9769,-4.869508,5.642091,Male
21280,-3.9498296,6.02619,Male
10141,3.3576212,-6.3584785,Male
24810,-0.124825194,-3.43855,Male
2889,-0.8161878,10.593301,Male
21881,-0.61203384,-5.3766174,Male
788,9.373383,3.365751,Male
19398,1.610155,7.110313,Female
28736,-7.0051947,2.4605615,Female
23329,-2.9432921,5.907958,Female
13636,4.136139,-2.3271976,Female
3401,-6.953603,10.44183,Female
18932,-6.936778,7.313467,Female
3377,-6.1553283,1.7369653,Female
22758,-3.6701043,0.58226395,Female
583,-6.538299,3.048689,Male
9972,9.188684,0.22348253,Male
16733,-6.4913383,-3.6691637,Male
19070,-2.5949576,-11.777146,Female
20075,-2.845431,5.49729,Female
15197,-5.7970486,10.213189,Male
13897,-7.3725224,6.80274,Male
26250,-3.6994653,-9.161505,Female
801,-7.2709618,0.5338418,Male
21339,-5.4136896,-3.5799654,Male
9173,-7.270066,-5.563382,Male
11650,6.9901195,-2.0757344,Male
22888,-5.640855,3.4038644,Female
5173,2.403625,5.0359106,Male
6499,-4.892343,-3.6772864,Female
21131,5.721087,0.30145004,Female
16256,-8.785196,8.829685,Male
21750,6.2333055,4.403606,Male
17352,-6.3873205,-0.72018087,Male
12847,6.653968,-2.1051676,Female
18320,-0.259388,4.8709793,Female
7709,2.5860057,2.28691,Female
6853,10.179703,4.557421,Female
2756,-7.3629456,2.1815352,Male
6458,-4.7991676,-4.6450405,Female
26281,5.9894533,6.9129987,Female
14855,-4.9628367,-3.3785524,Male
12809,7.4743643,-0.069511175,Female
14792,-1.6509442,-1.6530068,Male
13806,-8.307786,-1.7010089,Male
18000,4.4440722,1.3572539,Male
6942,-4.9001846,-2.0988288,Female
27526,-2.409258,6.3050294,Female
2170,-5.890317,10.3415985,Male
25005,-2.5403626,5.5276904,Male
5087,7.8388157,-3.312689,Male
12059,-6.42037,-0.4830593,Male
22680,-2.332769,7.788766,Male
8077,-2.723489,2.8805907,Female
19287,-5.999897,2.631864,Female
20524,5.7589245,1.1031122,Female
5615,2.0767357,6.606833,Male
13846,-7.3407955,-1.4318259,Male
10974,5.5665007,-3.462707,Male
27926,-1.721729,-1.1540446,Female
16112,-5.3623695,9.992444,Male
19825,-0.3509479,4.9814186,Female
13444,3.8166847,-2.3753831,Female
13824,-9.639474,7.1101637,Male
13376,-6.5284452,-3.537357,Female
10067,0.04480334,4.2954574,Male
9481,-1.8549005,-9.991129,Male
2401,-5.06313,0.655422,Male
8111,-3.8189976,8.797511,Female
12397,9.487802,1.8047469,Female
24725,9.836936,2.3256168,Male
15702,-6.2606754,8.583031,Male
11139,5.636356,-3.8070457,Male
19647,8.978417,4.080425,Female
1702,-2.5096133,-6.0776296,Male
20156,5.497525,-0.8445325,Female
5641,-0.82030505,7.632833,Male
23359,-8.312968,1.601286,Female
1124,11.694804,2.759416,Male
4521,4.058221,0.08432235,Female
15077,0.53819126,-3.881532,Male
14439,-4.0834785,-0.6644318,Male
19917,9.403132,3.6330812,Female
13003,3.5977745,-5.791613,Female
7764,0.9401109,7.116781,Female
21178,-5.978243,-0.28231534,Female
9763,-2.6307282,-10.569265,Male
22007,-3.748108,-6.497656,Male
9735,-4.425742,0.5036485,Male
14158,0.26574802,-2.6802094,Male
18595,3.9933732,5.262664,Female
21344,0.43109825,-6.6854367,Male
11612,3.9759216,3.2329428,Male
3133,-4.5513315,8.942414,Female
4264,7.5048184,2.563357,Female
15329,-5.166417,-5.166727,Male
7972,-5.7593174,6.1292334,Female
4677,7.821825,-1.2475724,Male
26643,6.1505632,2.8051534,Female
18491,-8.040285,2.4182203,Female
13320,3.39107,-2.8231544,Female
23112,-0.543511,5.3357,Female
16246,-2.5460184,8.7613325,Male
11880,-7.968866,-0.09330919,Male
25614,1.8476198,-2.6488142,Male
7062,-3.2689633,1.0185354,Female
4663,5.104387,3.2479668,Male
25054,-1.358757,10.076959,Male
24157,-4.1089444,-8.9532995,Female
2367,-9.896575,3.5229595,Male
27525,-2.9525115,7.0293612,Female
9721,-4.0046916,6.89346,Male
13928,-3.885883,-4.4496775,Male
24403,8.492994,-1.0798537,Male
16824,-3.9510276,-2.886606,Male
14306,3.1394572,-2.6225433,Male
16142,-3.4671235,0.65406454,Male
26466,2.0505915,2.8040264,Female
25874,-0.4994102,2.1749763,Female
18824,11.14929,2.6206806,Female
12884,-5.3601513,-4.16407,Female
15401,-1.0827835,0.2725509,Male
27268,2.753433,2.0660095,Female
14310,-9.926219,0.48592058,Male
23343,4.0712,4.1843534,Female
17608,1.2484529,-1.6262448,Male
1490,8.276122,3.8996863,Male
18976,-6.574786,9.230529,Female
3247,-0.81930286,4.379732,Female
6849,-7.3097696,-4.6335607,Female
20680,-1.2728441,-7.6141686,Female
1425,-6.502783,-4.1631927,Male
21190,-1.4823699,1.1458169,Female
22438,2.4472282,7.208474,Male
2691,-1.2749631,3.6229453,Male
20279,-7.2947373,5.084276,Female
19749,-6.753329,6.0718007,Female
10441,-6.298598,-5.2629504,Male
27140,0.24724992,7.1501436,Female
24198,-2.5690577,-11.983541,Female
6843,-8.662991,-2.888517,Female
16622,-4.075895,-8.705325,Male
13085,5.311196,-1.5066397,Female
15008,3.2498279,7.8958287,Male
8572,2.0036743,6.548878,Female
9148,9.012899,4.085194,Male
10813,4.885404,-4.5782456,Male
25074,-1.6206139,-4.9569063,Male
9552,-3.837439,9.838442,Male
3196,-3.7379107,8.954173,Female
14500,-2.2503233,-6.337508,Male
486,-8.185474,-0.8753614,Male
15908,-0.076692484,1.4186494,Male
370,0.29035956,-6.0059385,Male
783,-2.463028,-9.876629,Male
21248,0.030095631,3.2352328,Male
6382,-8.523454,-4.289019,Female
23351,-4.007071,-5.6823087,Female
23673,-0.6499034,9.315077,Female
16682,8.083714,0.8136384,Male
17257,-4.8329644,-3.1712852,Male
16529,2.9190974,2.8035312,Male
2047,1.9189501,5.3575926,Male
104,-1.6432437,-10.2948475,Male
22032,5.036517,4.637155,Male
18299,-0.0120254615,-0.83753705,Female
13266,9.049589,1.1965929,Female
5684,-9.744825,6.9498615,Male
3632,-1.5581546,9.628533,Female
16493,-1.3784196,-11.830659,Male
13089,1.1763383,-0.99662197,Female
15893,-3.5210528,8.558217,Male
11656,3.383827,-1.6409268,Male
18522,5.278775,4.4192805,Female
23087,-3.527866,5.0564346,Female
19373,2.9048984,3.5629494,Female
12663,-1.9884754,-10.233618,Female
669,10.682409,3.3027568,Male
19221,-8.076803,6.1631103,Female
19755,-8.733358,4.0043283,Female
20062,-5.7085934,4.8427243,Female
27703,-4.8910284,2.6885033,Female
11634,9.251011,3.9158778,Male
1439,-9.84236,1.5329908,Male
11039,2.6232367,-1.666839,Male
26980,4.324946,-0.085770525,Female
22901,-3.2128565,-10.867218,Female
4811,-2.82453,-10.343031,Male
3258,0.047296256,6.131242,Female
26049,-2.3020878,7.787876,Female
20243,-3.3856387,5.6515265,Female
24158,-2.593147,-11.816149,Female
28549,-7.7325506,0.58924544,Female
16057,-0.91036373,-4.3116283,Male
27325,-8.306826,-2.8829966,Female
7332,8.555542,1.1922528,Female
1564,-4.5878787,-2.4133515,Male
18218,-7.922914,1.7740731,Female
22193,1.8996012,7.826259,Male
14922,-7.8768206,5.066926,Male
11760,3.8722718,-2.3536513,Male
9965,-5.2598777,8.70866,Male
16805,-6.73509,-3.350458,Male
25106,6.170544,-0.9474764,Male
20071,-6.603334,5.201534,Female
20484,2.85209,-2.0247607,Female
19432,-6.1657615,7.3040524,Female
27880,-9.182847,4.308886,Female
14174,9.692938,1.5913062,Male
3003,-1.2990279,-3.2744656,Male
11978,-0.605008,-8.287214,Male
11716,2.9238214,-2.9765532,Male
5389,3.4777908,5.728168,Male
12055,9.139944,-1.2258128,Male
27779,-5.2418747,3.9709985,Female
1309,-0.029359575,-5.4614096,Male
11345,6.71938,-3.1958096,Male
17173,-8.713278,5.0387626,Male
25733,-1.2936335,-2.3578553,Male
27215,0.2875025,3.7232866,Female
28025,0.5514534,5.850486,Female
2514,-1.7155776,6.915703,Male
12577,7.101518,4.846974,Female
26873,-8.307914,2.6580057,Female
15754,-0.011239711,2.7698724,Male
21978,-3.2483208,7.977753,Male
14245,-7.010314,-1.1440628,Male
22237,-0.3139452,2.6466155,Male
9258,1.9825369,2.8117118,Male
27223,4.0303116,3.9065301,Female
8791,0.64836526,7.0900183,Female
25290,7.7645674,-0.1510817,Male
12881,7.713778,0.50937736,Female
11249,7.796573,-1.6250776,Male
9777,-1.7911527,6.282425,Male
20762,-4.4483514,5.8183737,Female
22521,-2.3943663,-3.1830626,Male
5257,0.68789965,6.920109,Male
13932,-6.7120047,-1.7142373,Male
20455,-1.3742138,0.88071275,Female
28182,-2.2195413,5.00643,Female
24205,-5.6411824,2.0617914,Female
22920,-2.9544473,-8.790028,Female
3301,-3.5105531,10.4723425,Female
26644,-1.8616652,-9.117607,Female
12041,4.7441626,-3.4956508,Male
5406,-3.9414537,1.0705984,Male
712,-8.718046,0.83235776,Male
5783,-0.47549242,1.9886156,Male
4409,-4.344068,5.0896206,Female
11688,-0.9113427,-11.397054,Male
5920,7.426906,4.9052486,Male
24086,-2.6996202,-11.314722,Female
22831,-1.7388165,-1.6724595,Female
5411,1.360158,1.5794108,Male
24485,-6.55496,-2.014429,Male
16934,2.630531,4.613309,Male
20837,2.8908494,6.5250635,Female
3241,0.5848822,3.454816,Female
23564,-2.9053807,-6.3200393,Female
21705,8.986876,3.0445309,Male
8493,1.7960862,7.0391297,Female
26494,4.700289,2.875084,Female
9321,2.5155044,9.350548,Male
22876,7.551997,2.0944855,Female
20051,-7.4495983,4.4293165,Female
8444,-1.2839624,6.4984145,Female
11109,2.2453752,-2.0326807,Male
14511,3.9450018,0.5540541,Male
18482,-6.939072,8.430785,Female
12231,-4.3356957,2.4428666,Female
23869,-4.739545,-7.19758,Female
7292,-7.9847445,-3.8593874,Female
3671,-3.4934387,3.1547828,Female
19606,-4.3154397,7.2616124,Female
10629,7.090876,3.9277806,Male
26006,1.6859827,3.706097,Female
17188,1.1637644,-2.9645455,Male
8940,-1.9351796,6.5062714,Female
17593,-9.100284,-0.9920231,Male
20399,3.1732876,6.8919406,Female
25697,-0.4202377,-1.7097926,Male
2934,2.8503623,2.7073689,Male
10794,4.7977476,-2.6323974,Male
15307,-7.502965,1.9682192,Male
4311,-2.11402,-1.8058524,Female
14691,-2.4629397,-11.655435,Male
6597,1.3762927,2.7072797,Female
27941,-1.3982053,-6.1730113,Female
12489,-2.117828,5.9274597,Female
26174,1.1605,3.8724523,Female
21482,-1.9513663,4.3323674,Male
22866,-3.729816,1.1061785,Female
24990,1.8267908,0.4782575,Male
16440,-4.1978564,6.980652,Male
3412,-1.8184912,2.8844748,Female
10416,-3.407773,4.1836004,Male
400,-9.018599,-0.16328375,Male
2986,-4.375804,6.413164,Male
12764,4.241083,-0.009068976,Female
16043,-1.8672283,1.0276847,Male
10251,-4.013161,6.8384233,Male
6605,-4.1994777,-0.8100725,Female
28044,0.260816,6.4078226,Female
22924,6.8930573,4.9017053,Female
26119,-5.636968,3.5337663,Female
12664,10.408001,3.388137,Female
6554,-2.3849792,-5.89189,Female
8780,8.288354,5.5389,Female
24532,4.956114,-2.949444,Male
21525,-1.1574216,-9.970044,Male
10797,5.8452625,-2.238271,Male
5781,0.15199246,0.872936,Male
12241,-7.6193333,6.202947,Female
25166,1.7660748,3.345495,Male
19234,4.8311825,3.5924304,Female
24374,5.512733,-2.2009022,Male
7233,-8.637941,-3.8930914,Female
26825,-1.8941185,8.187742,Female
20738,1.8518919,6.8207808,Female
11736,3.3442433,-0.7921303,Male
519,-8.654796,0.47570646,Male
1755,-5.9239764,-5.401304,Male
4508,-2.9545088,10.140442,Female
24040,-4.609215,-7.980113,Female
12919,8.510008,0.16031277,Female
21582,1.0143229,6.055658,Male
16109,-3.7043264,7.940935,Male
5263,-5.192962,3.8124611,Male
1069,-10.554118,1.3511722,Male
15184,-2.0996609,12.06036,Male
8419,-8.225382,7.5734115,Female
17463,-10.023212,-0.607943,Male
21723,-2.4746833,-7.9197574,Male
665,-8.755294,-1.188156,Male
21916,2.523364,6.3281507,Male
13796,-8.780749,-2.1600003,Male
27449,-2.9389448,0.82260966,Female
27849,-7.300922,1.495884,Female
1699,-6.2428555,9.69179,Male
12164,6.214294,2.777181,Female
18261,9.222457,3.0473113,Female
21853,7.2072897,3.4346745,Male
25445,3.0985744,-1.9426745,Male
4916,0.06421776,8.68238,Male
7065,-6.6472545,-4.3377094,Female
2979,-4.0316916,10.340617,Male
20378,-0.38940096,-1.3627896,Female
13750,1.1168934,-1.2385569,Male
8990,-3.795461,6.6512575,Female
6861,-8.092768,-2.3226476,Female
8168,-4.4760766,2.6971996,Female
18897,-3.239051,-6.7807007,Female
25444,0.04288387,0.48167238,Male
8128,-3.898894,5.8932734,Female
24068,8.456692,4.0659957,Female
13644,-7.3513474,5.612779,Male
16475,-3.7810075,-1.5480922,Male
24592,4.9354553,-3.7792158,Male
18961,5.0842485,6.581069,Female
8384,1.7035631,4.195049,Female
5246,4.668159,4.450555,Male
13464,8.308693,-0.7465222,Female
27803,-1.6479216,0.201514,Female
3896,-1.554124,-7.874598,Female
17733,1.5008094,-1.3229935,Male
